('EJEGOQ_clean.cif', '2.372735555991041')
('EJEGUW_clean.cif', '2.3759906304203566')
('EJEHAD_clean.cif', '2.3866774297933486')
('EJESUJ_clean.cif', '2.4711465668240447')
('EJETAQ_clean.cif', '2.582992278322061')
('EJIDUW01_clean.cif', '2.4839233644028798')
('EJIDUW02_clean.cif', '2.523616892483708')
('EJOQOL_clean.cif', '2.048536424870383')
('EKEQIV_clean.cif', '2.312693939392264')
('EKETOF_clean.cif', '2.316954500200339')
('EKETUL_clean.cif', '2.318021529949463')
('EKEVAT_clean.cif', '2.2793197285597717')
('EKIDEH_clean.cif', '2.943607404333366')
('EKIDIL_clean.cif', '3.15062448665567')
('EKIGOW_clean.cif', '2.370156485039141')
('EKIJAL_clean.cif', '2.17666623245484')
('EKOPEA_clean.cif', '2.465239659745894')
('EKOPIE_clean.cif', '2.541550510213537')
('EKOPOK_clean.cif', '2.3698549151238604')
('EKOPUQ_clean.cif', '2.360732966093744')
('EKUPEG_clean.cif', '2.3101047629516547')
('ELAZEX_clean.cif', '2.4791125716745785')
('ELECIJ_clean.cif', '2.4543787180048904')
('ELERIX_clean.cif', '2.7036110976000725')
('ELERIX01_clean.cif', '2.7360788918336665')
('ELEROD_clean.cif', '2.692622605632647')
('ELIJOZ_clean.cif', '2.493020137971766')
('ELIJUF_clean.cif', '2.2879205601802073')
('ELIKAM_clean.cif', '2.4842375216057535')
('ELIKEQ_clean.cif', '2.4855820948651695')
('ELIKIU_clean.cif', '2.475582471175053')
('ELIKOA_clean.cif', '2.3176250469421786')
('ELIKUG_clean.cif', '2.3113335106225423')
('ELILAN_clean.cif', '2.2951697506523967')
('ELILER_clean.cif', '2.2841551317845026')
('ELILIV_clean.cif', '2.279224235041087')
('ELIYUU_clean.cif', '2.3345678552508957')
('ELOFIU_charged.cif', '2.427089531360525')
('ELOGUJ_clean.cif', '2.3632151426081567')
('ELOXIN_clean.cif', '2.8621133857343954')
('ELOZEK_clean.cif', '2.4028914987230694')
('ELOZUC_clean.cif', '2.141336951187978')
('ELUJAY_clean.cif', '2.4802385093423363')
('ELUJEC_clean.cif', '2.340771321167158')
('EMAFII_charged.cif', '2.5422524555843506')
('EMAMOW_clean.cif', '2.1911077685215985')
('EMAMUC_clean.cif', '2.206966315102983')
('EMANAH_clean.cif', '2.425775154550753')
('EMEGEJ_clean.cif', '2.539766483142029')
('EMEJUD_clean.cif', '2.21411892612661')
('EMIFOW_clean.cif', '4.273826736885338')
('EMIGAJ_charged.cif', '2.5487022158094224')
('EMIGEN_charged.cif', '5.9536114912403715')
('EMIGIR_charged.cif', '2.6518648256370154')
('EMIGOX_clean.cif', '2.5341652314418486')
('EMIGUD_charged.cif', '2.656876640142736')
('EMIHAK_charged.cif', '2.890854644191046')
('EMIHEO_charged.cif', '2.617652625896649')
('EMIYEF_clean.cif', '2.198293539447404')
('EMIYUW_clean.cif', '2.1993264624782247')
('EMIZAD_clean.cif', '2.227418104272232')
('EMUBIZ_clean.cif', '2.7325078002864283')
('EMUBOF_clean.cif', '2.7496193793648778')
('EMUTUD_clean.cif', '2.8473236188874713')
('EMUVAL_clean.cif', '2.8458180038057512')
('ENAFAB_clean.cif', '2.3997293305928107')
('ENAFOP_ion_b.cif', '2.859307483327613')
('ENCNBZ01_clean.cif', '2.4415695546333316')
('ENERIY_clean.cif', '2.606373892879496')
('ENISOK_clean.cif', '2.2888651089093512')
('ENISUQ_clean.cif', '2.262726282481138')
('ENITAX_clean.cif', '2.0616737642146847')
('ENITEB_clean.cif', '2.360622365754419')
('ENITIF_clean.cif', '2.1355017451903633')
('ENITOL_clean.cif', '2.1080349425837728')
('ENIXUV_clean.cif', '2.7066886970222126')
('ENOSAD_clean.cif', '2.263174447166871')
('ENOVAG_clean.cif', '2.5967560821658555')
('ENUCOG_clean.cif', '2.301210639104285')
('EPAGEJ_clean.cif', '2.4302955233158836')
('EPAVAU_clean.cif', '2.442170255510712')
('EPONAA_clean.cif', '2.3538195501893333')
('EPONEE_clean.cif', '2.3574069048992627')
('EPOXAJ_clean.cif', '2.4861133771128348')
('EPUJIJ_clean.cif', '2.599165844002627')
('EPUTUF_charged.cif', '2.630680242621154')
('EPUVAN_charged.cif', '2.6300874389098468')
('EQAMUG_clean.cif', '2.640956388997876')
('EQERAU_clean.cif', '2.136314710009362')
('EQIWAD_clean.cif', '2.3148325554488007')
('EQUBIC_clean.cif', '2.408894752601326')
('EQUBOI_clean.cif', '2.426979561178384')
('EQUBUO_clean.cif', '2.425060998104428')
('EQUCOI_clean.cif', '2.1856861639731733')
('EQUNEL_clean.cif', '2.152451591654519')
('EQUNIP_clean.cif', '2.3314749790407694')
('ERAHOV_clean.cif', '2.482568373989916')
('ERALEQ_clean.cif', '2.300251886677318')
('ERALIU_clean.cif', '2.326063737680703')
('ERALUG_clean.cif', '2.231963016288204')
('ERAMAN_clean.cif', '2.3219829909589427')
('ERAMER_clean.cif', '2.1956172540596466')
('ERAMOB_clean.cif', '2.245180134111785')
('ERAMUH_clean.cif', '2.3420143056378837')
('ERANAO_clean.cif', '1.2178482240718669')
('ERANES_clean.cif', '2.3025348910158745')
('ERAQAR_clean.cif', '2.1965426254350193')
('ERELIX_clean.cif', '2.4956295849061')
('EROCIZ_clean.cif', '2.4473010156461825')
('ERUFUS_clean.cif', '2.5207727216614773')
('ESANET_clean.cif', '2.6581802165309205')
('ESEBOV_clean.cif', '2.28035546329873')
('ESEVIJ_clean.cif', '2.897829166786416')
('ESIDOB_clean.cif', '2.219824833270269')
('ESIWAF_clean.cif', '1.904313624428466')
('ESUMOU_clean.cif', '2.2634292150901083')
('ESUMOU01_clean.cif', '2.2389977407376507')
('ETECIR_clean.cif', '2.3931323268794245')
('ETECOX_clean.cif', '2.32453031897022')
('ETEJIX_clean.cif', '2.6447015490887775')
('ETEJIX01_clean.cif', '2.601712092380088')
('ETEJOD_clean.cif', '2.619339504051666')
('ETEJOD01_clean.cif', '2.4543032071101423')
('ETEJUJ_clean.cif', '2.60029908351995')
('ETEKAQ_clean.cif', '2.440757309292537')
('ETEKAQ01_manual.cif', '2.373311544672169')
('ETEKEU_clean.cif', '2.4806648686661625')
('ETEPID_clean.cif', '2.810686142328511')
('ETEQUQ_clean.cif', '2.2266552380882296')
('ETESIG_clean.cif', '2.3983153349737103')
('ETIYEN_clean.cif', '2.2733914098928127')
('ETUWEW_clean.cif', '2.614787205141342')
('ETUWIA_clean.cif', '2.419854989726794')
('EVADEK_clean.cif', '2.423841266228802')
('EVADIO_clean.cif', '2.4040521919365165')
('EVADIQ_clean.cif', '2.3896832685288536')
('EVEGER_clean.cif', '2.4738293140721135')
('EVIMUT_clean.cif', '2.930608111317097')
('EVOHOM_clean.cif', '2.970807293159494')
('EVOMOR_clean.cif', '2.410783461299915')
('EVOMOR01_clean.cif', '2.4002167901037486')
('EVUMUE_clean.cif', '2.6032525411651344')
('EVUNAL_clean.cif', '2.5862941356667037')
('EVUNEP_clean.cif', '2.5765226365234746')
('EVUNIT_clean_h.cif', '2.576658963878646')
('EVUPOC_clean.cif', '2.4348974050955565')
('EVUQOC_clean.cif', '2.4865057179901915')
('EVUQUI_clean.cif', '2.4547542876785124')
('EVURAP_clean.cif', '2.470053463702785')
('EWASIG_clean.cif', '2.3383903715338645')
('EWASIG01_clean.cif', '2.4398452508443578')
('EWETUW_clean.cif', '2.322035765270864')
('EWEWUZ_charged.cif', '2.7614805514863834')
('EWILON_clean.cif', '2.3036303665029543')
('EWIMIH_charged.cif', '2.614916144480432')
('EWIPIL_clean.cif', '2.0192865709286902')
('EWUFAF_clean.cif', '2.476505489985609')
('EWUSOF_clean.cif', '2.882128079016049')
('EWUSUL_clean.cif', '2.889892701213802')
('EWUTEW_clean.cif', '2.3972668636038694')
('EXALAR_clean.cif', '2.142103751556683')
('EXALIZ_clean.cif', '2.390082435781571')
('EXAPEA_clean.cif', '2.1463617232983543')
('EXAXAE_clean.cif', '2.7325935734279163')
('EXAXAE01_clean.cif', '2.751748963428734')
('EXEMUR_clean.cif', '2.654722961840053')
('EXENAX_clean.cif', '3.1242042285982166')
('EXEQII_SL.cif', '2.181775698087818')
('EXEQAA_clean.cif', '2.1795656765543483')
('EXEWIO_clean.cif', '2.1381970873887055')
('EXIBUI_clean.cif', '2.8330974109662774')
('EXOFIH_clean.cif', '2.256599694842776')
('EXOTOB_clean.cif', '2.1924384367182386')
('EXUHUC_clean.cif', '2.2384726385120612')
('EXURUM_clean.cif', '2.381624355829619')
('EXUSAT_clean.cif', '2.3262911892077716')
('EYACOX_clean.cif', '2.337269105434469')
('EYINOR_clean.cif', '2.3594708886389864')
('EYIYES_clean.cif', '2.3694852490768596')
('EYOCIG_clean.cif', '2.373699285256206')
('EYOCOM_clean.cif', '2.365447688796655')
('EYULOA_clean.cif', '2.1768887931376537')
('EYUWAW_clean_h.cif', '2.2233995455335416')
('EZABEN_clean.cif', '2.6322339996342246')
('EZEQEH_clean.cif', '2.2053183852008083')
('EZEQIL_clean.cif', '2.1925741717904415')
('EZEQOR_clean.cif', '2.166339836642195')
('EZEQUX_clean.cif', '2.1796880746652767')
('EZIPEK_clean.cif', '2.417267578125001')
('EZITUE_clean.cif', '2.740746950050328')
('EZIVAM_clean.cif', '2.59870355242421')
('EZOBUR_clean.cif', '2.2433908179378452')
('EZOBUR01_clean.cif', '2.2458550961248616')
('EZOBUR02_clean.cif', '2.219096460875047')
('EZOFEF_clean.cif', '2.114097371157859')
('EZOFOP_clean.cif', '2.0731053893647875')
('EZOFUV_clean.cif', '2.0638468081483325')
('FABCUI_clean.cif', '2.5710618006631787')
('FAFCEW_clean.cif', '2.7367156594641404')
('FAFDEX_clean.cif', '2.7252472379465504')
('FAFGAU_clean.cif', '2.524492125297826')
('FAFJIH_SL.cif', '2.04136579456577')
('FAFMAC_clean.cif', '2.5652293082938122')
('FAFQEJ01_clean.cif', '2.3316905883207886')
('FAGMAE_clean.cif', '2.2722199863833255')
('FAGMEI_clean.cif', '2.213610667496705')
('FAGMOS_clean.cif', '2.2281384091532095')
('FAGVUH_clean.cif', '2.816308348416812')
('FAGYEU_clean.cif', '2.571574359083177')
('FAHBIC_clean.cif', '2.478906890773805')
('FAHGAY_clean.cif', '1.6598722000730228')
('FAHJUW_clean.cif', '2.7836287170358354')
('FAHQEN_clean.cif', '2.276111770269793')
('FAHQIQ_clean.cif', '2.6882190847750405')
('FAHTUE_clean.cif', '2.5812503730799516')
('FAHVAM_clean.cif', '2.5980272050920554')
('FAKGOP_clean.cif', '2.7707613329692355')
('FAKHIK_clean.cif', '2.1022902501023646')
('FAKLIO_clean.cif', '2.229108831364286')
('FAKMAH_clean.cif', '2.338360617630059')
('FALBAX_manual.cif', '2.197033249728019')
('FALJAF_clean.cif', '2.4946507588765803')
('FALLOT_clean.cif', '2.4798020223122865')
('FALPOY_clean.cif', '2.1446513321797487')
('FALQEQ_clean.cif', '2.549700649416746')
('FALQIU_clean.cif', '2.4005860566346047')
('FALQOA_clean.cif', '2.4004804386110368')
('FALVOF_clean.cif', '2.5436592262838906')
('FALVUL_clean.cif', '2.5513077467550116')
('FALVUL01_clean.cif', '2.5549979738763753')
('FALZAU_clean.cif', '2.0050503112435445')
('FALZEY_clean.cif', '1.9100185859554337')
('FALZIC_clean.cif', '1.9305166036358934')
('FALZOI_clean.cif', '1.9196141345004807')
('FAMHAE_clean.cif', '2.1731344335901306')
('FAMHAE01_clean.cif', '2.161683537664628')
('FANCIJ_clean.cif', '2.3990180059963895')
('FANCOP_clean.cif', '2.5743530387299924')
('FANDEG_clean.cif', '2.4015668827687904')
('FANQER_clean.cif', '2.450897630263758')
('FAPXEC_clean.cif', '2.039181645178097')
('FAPXIG_clean.cif', '2.002022161967778')
('FAPXOM_clean.cif', '2.125743101749733')
('FAQGEL_clean.cif', '2.424606385642522')
('FAQGIO_clean.cif', '2.07691415227597')
('FAQGIP_clean.cif', '2.399066851799116')
('FAQLUH_clean.cif', '2.1515653120134712')
('FAQYUR_clean.cif', '2.544631997571815')
('FARBIL_clean.cif', '2.09666676487993')
('FARFIO_clean.cif', '2.8846935154899955')
('FARFOU_clean.cif', '2.8927050059659756')
('FARFUA_clean.cif', '3.0286814979141896')
('FARHIR_ion_b.cif', '2.82807826418689')
('FARHOX_ion_b.cif', '3.161391648641609')
('FARYAA_clean.cif', '2.8896594951158034')
('FARYEE_clean.cif', '2.6874921621405137')
('FASFOX_clean.cif', '2.611264880949033')
('FASFUD_clean.cif', '2.428552019753355')
('FASGAK_clean.cif', '2.4335540195510825')
('FASGEO_clean.cif', '2.4594555373667877')
('FASGIS_clean.cif', '2.4352377900006976')
('FASHAK_clean.cif', '2.6026541250043413')
('FASHOX_clean.cif', '2.37113680845488')
('FASHUD_SL.cif', '2.686753354971437')
('FASJAL_clean.cif', '2.6078434485271473')
('FASQUN_clean.cif', '2.1013433497587832')
('FASYUU_charged.cif', '2.763187208270125')
('FATKAO_clean.cif', '2.463045528208286')
('FATKES_clean.cif', '2.4836159477627437')
('FATKIV_clean.cif', '2.28986438252647')
('FATKIW_clean.cif', '2.4704859839988846')
('FATKOC_clean.cif', '2.4688569796967146')
('FATKUI_clean.cif', '2.6679800880689295')
('FATQID_clean.cif', '2.1494210899653687')
('FAVDAK_clean.cif', '2.640298167362455')
('FAVDEO_clean.cif', '2.803106490540235')
('FAVDIS_clean.cif', '3.142790869766343')
('FAVFUG_clean.cif', '2.311036585927718')
('FAVGAN_clean.cif', '2.6289141812344736')
('FAVGER_clean.cif', '2.4480234758602077')
('FAVGIV_clean.cif', '2.4926429665881837')
('FAVGOB_clean.cif', '2.4928466028548906')
('FAVGUH_clean.cif', '2.4835076610108455')
('FAVHAO_clean.cif', '2.4977469384915154')
('FAVHES_clean.cif', '2.4805471646139186')
('FAVHIW_clean.cif', '2.502867181200784')
('FAYLEY_clean.cif', '2.0678997172620366')
('FAYLIC_clean.cif', '2.009168146429889')
('FAZFET_clean.cif', '2.30135245446321')
('FAZPED_clean.cif', '2.5810894355806875')
('FAZRAA_charged.cif', '2.4954321727637234')
('FAZZEM_clean.cif', '2.576002846581149')
('FECCIZ_clean.cif', '1.8360772917276544')
('FECJUT_clean.cif', '3.303205793425886')
('FECKAA_clean.cif', '2.067513211511008')
('FECXAO_clean.cif', '2.5245082702179724')
('FECYIX_clean.cif', '2.1745353177004776')
('FEDBEX_clean.cif', '2.44755945003506')
('FEDJUU_charged.cif', '3.05044702620735')
('FEFZOF_clean.cif', '2.679832960218717')
('FEJKEM_clean.cif', '2.6522415871464964')
('FELVEZ_clean.cif', '2.482064126234107')
('FELVID_clean.cif', '2.482859621362942')
('FELVOJ_clean.cif', '2.503767884999151')
('FELVUP_clean.cif', '2.483482759213862')
('FELWAW_clean.cif', '2.4693494624248964')
('FELWEA_clean.cif', '2.494964405573379')
('FELWIE_clean.cif', '2.4760979127678455')
('FELWOK_clean.cif', '2.4776226117647786')
('FELWUQ_clean.cif', '2.4852195902451517')
('FENROG_clean.cif', '2.395487915555119')
('FENZAB_clean.cif', '2.509552969034634')
('FEPQEW_clean.cif', '2.11994043011734')
('FERGUG_charged.cif', '3.0518438611723573')
('FERVEF_clean.cif', '2.1045694651257554')
('FERVIJ_clean.cif', '2.3229322461501587')
('FEVDIV_clean.cif', '2.162941015175884')
('FEVNEA_charged.cif', '2.918499123017698')
('FEVNIE_charged.cif', '3.36530040854651')
('FEVNOL_clean.cif', '2.704969954428379')
('FEVREF_clean.cif', '2.8917726143923437')
('FEVSAC_clean.cif', '3.145132271955796')
('FEVTEF_charged.cif', '2.558192398604591')
('FEVVIM_charged.cif', '2.8281440077707427')
('FEWGUL_clean.cif', '2.4977636073443477')
('FEWQIJ_manual.cif', '2.429172914393992')
('FEWQOP_clean.cif', '2.450430356914782')
('FEWWEL_clean.cif', '2.3593813622390343')
('FEWWIP_clean.cif', '2.471858575033544')
('FEWWOV_clean.cif', '2.250673993683563')
('FEWWUB_clean.cif', '2.23575715173599')
('FEWXIQ_clean.cif', '2.2395703124999997')
('FEYDET_clean.cif', '2.2380519856412486')
('FEYQIK_clean.cif', '2.5310484561026705')
('FEYQUW_clean.cif', '2.506551884853828')
('FEYZUF_clean.cif', '2.489104487181171')
('FEZCOD_charged.cif', '2.6913743181379113')
('FEZCUJ_charged.cif', '2.6781016779611186')
('FEZQEI_clean.cif', '2.469065182579916')
('FEZREJ_clean.cif', '2.773959726358724')
('FEZTIP_clean.cif', '2.3181098186466134')
('FIBFUS_clean.cif', '2.130715763267093')
('FIDRIV_clean.cif', '2.3789158863197084')
('FIFGAE_clean.cif', '2.3632998124138203')
('FIFGEI_clean.cif', '2.20123026644295')
('FIFGIM_clean.cif', '2.183071644889065')
('FIFPAM_clean.cif', '2.2060755364093882')
('FIFPAM01_clean.cif', '2.2114282068069393')
('FIFPOA_clean.cif', '2.534159744013081')
('FIGFOR_clean.cif', '2.0269497927538547')
('FIGXAU_clean.cif', '2.409663667159975')
('FIGXEY_clean.cif', '2.5897326828353564')
('FIHHOV_clean.cif', '2.089233791324053')
('FIHHUB_SL.cif', '2.479604287722241')
('FIHRIZ_clean.cif', '2.2824534837969708')
('FIJDIM_clean.cif', '2.2511340403525884')
('FIJDIM01_clean.cif', '2.2472439971717857')
('FIJDIM02_clean.cif', '2.249116990103583')
('FIJDIM03_clean.cif', '2.249412020225307')
('FIJDIM04_clean.cif', '2.250865247588105')
('FIJDIM05_clean.cif', '2.2516400843931716')
('FIJDIM06_clean.cif', '2.2533925291739143')
('FIJDIM07_clean.cif', '2.252894067949703')
('FIJDIM08_clean.cif', '2.2546622139398895')
('FIJDIM09_clean.cif', '2.2548251542998123')
('FIJDIM10_clean.cif', '2.25301453824385')
('FIJDIM11_clean.cif', '2.25643973607247')
('FIJDIM12_clean.cif', '2.2499893372076554')
('FIJDUY_clean.cif', '2.5519625588414647')
('FIJFEK_manual.cif', '2.3807467640037068')
('FIJFUA_clean.cif', '2.3485576038814586')
('FIJGEK_clean.cif', '1.9418924069157208')
('FIJYED_clean.cif', '1.8688021846658223')
('FIJZEE_clean.cif', '1.9313757723559946')
('FIMXUW_clean.cif', '2.605419563117762')
('FIQKIB_clean.cif', '2.5118303982287236')
('FIRMUQ_clean.cif', '2.2149351930150702')
('FIRNAX_clean.cif', '2.084891057439328')
('FIRNAX01_clean.cif', '2.1046446399869017')
('FIRNIF_clean.cif', '2.1027369249680916')
('FIRNOL_clean.cif', '2.2361485317736456')
('FIRNUR_clean.cif', '2.0860159234587243')
('FIRPAZ_clean.cif', '2.1047583035188087')
('FIRZOX_clean.cif', '2.6542693960015225')
('FITGEW_clean.cif', '2.2268211432272924')
('FITHAS_charged.cif', '2.432480110344006')
('FITHIA_clean.cif', '2.257137614335649')
('FITJAU_clean.cif', '2.5642768985215696')
('FITJEY_clean.cif', '2.558837552228433')
('FIVNAZ_clean.cif', '2.419948516768166')
('FIVQIL_clean.cif', '2.079738025271203')
('FIVQOR_clean.cif', '2.065257057376842')
('FIVYEP_clean.cif', '2.9702536072039205')
('FIVYEP01_clean.cif', '2.9710019524508846')
('FIVYUF_clean.cif', '2.2871530220497145')
('FIXVUE_clean.cif', '2.62239074883324')
('FIYDOH_clean.cif', '2.358424258048024')
('FOBNAN_clean.cif', '2.4829701499845163')
('FOCREW_clean.cif', '2.4896643804341445')
('FOCZAA_clean.cif', '2.4563075450627063')
('FOCZEE_clean.cif', '2.4725620619123916')
('FODZUU_clean.cif', '1.9194335947717267')
('FOFCIO_clean.cif', '2.4773555386144523')
('FOFCOU_clean.cif', '2.4558556603356814')
('FOFDAH_clean.cif', '2.493993165270857')
('FOFHAK_clean.cif', '2.1642764304393425')
('FOFHEO_clean.cif', '2.24209015070213')
('FOFHUE_clean.cif', '2.1883431953819716')
('FOFMOE_clean.cif', '2.347969758883461')
('FOGFAK_clean.cif', '2.1947617331139693')
('FOHCAH_clean.cif', '2.186647615667892')
('FOHCIP_clean.cif', '2.585877018986544')
('FOHQUO_clean.cif', '2.7601080873431867')
('FOHRUR_clean.cif', '2.3280350699671954')
('FOHSAW01_clean.cif', '2.754255469941272')
('FOJKIA_clean.cif', '2.1641729236931346')
('FOKGET_clean.cif', '2.2209986451418877')
('FOKYEL_clean.cif', '2.5143604073872603')
('FOKYIP_clean.cif', '2.58725597342328')
('FOKYUB_clean.cif', '2.192050068281608')
('FOLLEZ_clean.cif', '2.3084108869840056')
('FONQIJ_clean.cif', '2.394823502784262')
('FOPTOU_clean.cif', '3.0024376279249982')
('FOQSUA_charged.cif', '2.3692078535830836')
('FORKUU_clean.cif', '2.255566858540676')
('FORPIM_clean.cif', '2.5846285969164384')
('FORPOS_clean.cif', '2.578416722702781')
('FORPUY_clean.cif', '2.564882602441072')
('FORQAF_clean.cif', '2.589094284581296')
('FORQEJ_clean.cif', '2.578680331730351')
('FORQIN_clean.cif', '2.5728926612079377')
('FORWAL_clean.cif', '2.4816510206767366')
('FOSTOY_clean.cif', '2.7007975229182075')
('FOSTUE_clean.cif', '2.7267983094189367')
('FOTNIN_clean.cif', '2.2212885904461226')
('FOWTOC_clean.cif', '2.80308845274523')
('FOXHUX_clean.cif', '2.8064670837969703')
('FOXKIO_clean.cif', '2.3627871262847693')
('FOXNIQ_clean.cif', '2.433867105132145')
('FUBDAI_clean.cif', '3.1367159884314866')
('FUBDEM_clean.cif', '3.172080729393934')
('FUBDIQ_clean.cif', '3.132670325903904')
('FUFQUT_clean.cif', '2.2550466506667752')
('FUFTUX_clean.cif', '2.329040662262023')
('FUHMOM_clean.cif', '2.3440214476453622')
('FUHNED_clean.cif', '2.7706623035175095')
('FUHNIH_clean.cif', '2.318835008293865')
('FULQOT_clean.cif', '2.4590804010486282')
('FULQUZ_clean.cif', '2.6089302747803957')
('FUMHOL_clean.cif', '2.965923519472499')
('FUNCEX_clean.cif', '2.0917244101640162')
('FUNQEM_clean.cif', '2.6260212601248805')
('FURFIJ_clean.cif', '2.520978004309579')
('FURFIJ01_clean.cif', '2.520978004309579')
('FURFOP_clean.cif', '2.1376369704064118')
('FURQOZ01_ion_b.cif', '2.538704774255048')
('FURQUF_ion_b.cif', '2.513349838673133')
('FURRUG_ion_b.cif', '2.5850347483210605')
('FURRUG01_ion_b.cif', '2.5785745017765622')
('FUTCAZ_clean.cif', '2.388010917775487')
('FUTZOK_clean.cif', '2.4594342796168642')
('FUWYAY_clean.cif', '2.3208256678032653')
('FUXCOS_clean.cif', '3.295990016185213')
('FUXXIH_clean.cif', '2.088597383838615')
('FUYCAE_clean.cif', '2.261038695698111')
('FUYCAF_clean.cif', '2.1446835853127686')
('FUYCEJ_clean.cif', '5.037255795639166')
('FUYCIN_clean.cif', '1.9210860806761683')
('FUYKER_clean.cif', '2.5766875548216017')
('FUYYAA_clean.cif', '2.5626012904611617')
('FUYZAB_ion_b.cif', '2.2337079513406173')
('FUZKAN_clean.cif', '2.0955046291112644')
('FUZPUN_clean.cif', '2.150611153930851')
('GABYUG_clean.cif', '2.7377948270449735')
('GACVIS_clean.cif', '2.021667195399793')
('GADDOH_clean.cif', '2.7496415498696622')
('GADFAV_clean.cif', '2.6153566661127723')
('GADMAA_clean.cif', '2.516831086526847')
('GADMAA01_clean.cif', '2.521277844543917')
('GADRAH_clean.cif', '2.311876940795462')
('GAFBEX_clean.cif', '2.714662551712572')
('GAFGEC_clean.cif', '2.176669641622772')
('GAGQAI_clean.cif', '2.679739418282506')
('GAGSUF_clean.cif', '2.564648795327032')
('GAGTAM_clean.cif', '2.5678021077558646')
('GAGTEQ_clean.cif', '2.5831201872533693')
('GAGXAP_clean.cif', '2.110542390884431')
('GAHSEQ_clean.cif', '2.5011294310496126')
('GAJTOC_clean.cif', '2.8769976274713893')
('GAJTUI_clean.cif', '2.8759430275632587')
('GAJVAQ_clean.cif', '2.8565186122940265')
('GAJYUN_clean.cif', '2.5666389555246196')
('GAJZAU_clean.cif', '2.5801943911319034')
('GAJZEY_clean.cif', '2.5753796364618804')
('GAJZIC_clean.cif', '2.540351979720662')
('GAJZOI_clean.cif', '2.536256894879782')
('GAJZUO_clean.cif', '2.512848303459468')
('GAKBAX_clean.cif', '2.5461781402737955')
('GALFAB_clean.cif', '2.3408342709135344')
('GALHOS_ion_b.cif', '2.6938759945965773')
('GALJAG_clean.cif', '2.5112735270072646')
('GAMSOD_clean.cif', '2.4494283040987477')
('GAMTAQ_clean.cif', '2.6440378551699424')
('GAMTEU_clean.cif', '2.674344992830278')
('GAMTIY_clean.cif', '2.666291604562353')
('GAMTOE_clean.cif', '2.6398060011052373')
('GAMTUK_clean.cif', '2.458595155092123')
('GAMVAS_clean.cif', '2.464085182012217')
('GANBAZ_clean.cif', '2.356105517873549')
('GANBAZ01_clean.cif', '2.354393815544545')
('GANBAZ02_clean.cif', '2.365924575743808')
('GANBED_clean.cif', '2.1457092391338985')
('GANBED01_clean.cif', '2.4949407879465184')
('GANBED02_clean.cif', '2.133176536529873')
('GANBIH_clean.cif', '2.3799716236447437')
('GAPDEH_clean.cif', '2.6919626562192134')
('GAPDUX_clean.cif', '2.5894986128329647')
('GAPNOD_clean.cif', '2.6050893983868613')
('GARLAP_clean.cif', '2.6128391653535408')
('GARLET_clean.cif', '2.5939659270700055')
('GARLIX_clean.cif', '2.588567074436833')
('GARLOD_clean.cif', '2.566513919127628')
('GARLUJ_clean.cif', '2.559538122216717')
('GARMAQ_clean.cif', '2.557643223523293')
('GARSUQ_clean.cif', '2.3534030713144145')
('GARTAX_clean.cif', '2.3630043013939948')
('GARTEB_clean.cif', '2.3937818489451645')
('GARTIF_clean.cif', '2.5322467112978395')
('GARTUR_clean.cif', '2.0302759042361904')
('GASTIG_clean.cif', '2.1535876610807003')
('GATHAL_clean.cif', '2.1090871179230546')
('GATJIV_charged.cif', '2.356023079244236')
('GATQIE_clean.cif', '2.3257373973131203')
('GATQOK_clean.cif', '2.3239592316748277')
('GATSAY_clean.cif', '2.231160150867354')
('GAWBEM_clean.cif', '2.0564656053517876')
('GAWKAS_clean.cif', '2.601715278548472')
('GAWKEW_clean.cif', '2.415615165285039')
('GAWLIB_clean.cif', '2.4663479159085293')
('GAWMOI_clean.cif', '2.463190245099425')
('GAXGOD_clean.cif', '2.3047630302848003')
('GAXKOH_clean.cif', '2.492691874029835')
('GAXQIH_clean.cif', '2.235931216856123')
('GAXVUY_clean.cif', '2.317678680175444')
('GAXWAF_clean.cif', '2.4924834542672283')
('GAXWEJ_clean.cif', '2.8175271645043654')
('GAYTEH_ion_b.cif', '2.5343522191425865')
('GAZLAW_clean.cif', '2.464291637554806')
('GAZZIS_charged.cif', '2.469503270365699')
('GAZZIS01_charged.cif', '2.831717595343644')
('GAZZIS02_charged.cif', '2.492079440139179')
('GAZZIS03_charged.cif', '2.34897392580336')
('GAZZIS04_charged.cif', '2.699508999477902')
('GAZZIS05_charged.cif', '2.7303155909545893')
('GEBCAT_clean.cif', '2.8231745028353394')
('GEBSAJ_clean.cif', '2.1576058792968755')
('GECRAI_charged.cif', '2.4933046948877777')
('GEDDAW_clean.cif', '2.2211187064210147')
('GEDDEA_clean.cif', '2.2209600674718777')
('GEDPAH_clean.cif', '2.388748137807403')
('GEDQIR_clean.cif', '2.526144327523351')
('GEDQOX_clean.cif', '2.466537100913533')
('GEDQUD_charged.cif', '2.83687392831602')
('GEDRAK_clean.cif', '2.54777340150172')
('GEDREO_clean.cif', '2.474591882117096')
('GEDROY_clean.cif', '2.455273922056171')
('GEDRUE_clean.cif', '2.5825719561797853')
('GEDSAL_clean.cif', '2.5482490611248796')
('GEDSEP_clean.cif', '2.56262442318523')
('GEDSOZ_clean.cif', '2.44717832903482')
('GEDSUF_clean.cif', '2.5856460494755518')
('GEDTAM_clean.cif', '2.4521089579768454')
('GEFYUN_clean.cif', '2.4439429989276427')
